comment_id,post_id,platform,author_name,author_id,comment_text,published_at,like_count,reply_count,sentiment_label,sentiment_score,crawled_at,is_reply,parent_comment_id
Ugy04WNKwG4Ti2QTR_R4AaABAg,3RmOvxilbPM,YouTube,@I-DIDknow,UCJMhvQP7mS81hboUL_ew5hw,Tomer deserved that win,2025-11-08T17:54:16Z,223,0,,,2025-11-16T21:43:04.542330,False,
Ugy-Kk6AQL-cfwj2wbZ4AaABAg,3RmOvxilbPM,YouTube,@JCnoodle_vr,UC6Ea_QDP3zoYJkJMX2PWomw,"<a href=""https://www.youtube.com/watch?v=3RmOvxilbPM&amp;t=1758"">29:18</a> bring back tomer for another video 🙏",2025-11-08T21:09:05Z,223,0,,,2025-11-16T21:43:06.681946,False,
Ugy0Plly8xMayTN9Crx4AaABAg,3RmOvxilbPM,YouTube,@dewyt8396,UC1mpDiXEnJtpcMYDT6hI6-A,TOMER GOAT<br>BRING HIM BACK,2025-11-08T21:36:05Z,218,0,,,2025-11-16T21:43:04.542330,False,
UgzTK78CUWZ92cbR-Ap4AaABAg,3RmOvxilbPM,YouTube,@reubenHagler,UCMyODjgFSiBnIDUTVowm_xg,Im sorry but this is the FIRST TIME EVER I HAVE BEEN DISGRACED BY THE WINNER.,2025-11-14T21:11:16Z,217,0,,,2025-11-16T21:43:06.681946,False,
Ugzil4wDnCCnWi2KRfx4AaABAg,3RmOvxilbPM,YouTube,@december2024booyahpass,UCIeM8dgclbrf6WSYm_oihqA,Tomer deserved every inch of that trophy 🏆,2025-11-09T08:57:39Z,210,0,,,2025-11-16T21:43:05.860521,False,
UgzCmlkzzrgyJjeSnGl4AaABAg.APJ53mzS5ZWAPJAOsVRjuv,3RmOvxilbPM,YouTube,@dlsplayershd,UCHL1cwOFBjlL0o8s6EsGNaA,me too,2025-11-09T14:08:23Z,208,0,,,2025-11-16T21:43:03.857521,True,UgzCmlkzzrgyJjeSnGl4AaABAg
UgwfbhrreV9ITH7yBMJ4AaABAg,3RmOvxilbPM,YouTube,@xBrucewayne69,UCMaDYCMWEWK1kIqOusPK2TA,Tomer is a man of commitment and sheer will,2025-11-09T02:56:31Z,205,0,,,2025-11-16T21:43:05.860521,False,
Ugw_GJVyrRuPNRFfn9R4AaABAg,3RmOvxilbPM,YouTube,@royalmetaphor2885,UC76HomfP9J-ZkZQoSuX-4cA,Its My First time being dissatisfied by the winner In MrBeast videos <br>Tomar is the real winner<br>Give him another chance,2025-11-09T11:06:19Z,204,0,,,2025-11-16T21:43:05.860521,False,
Ugzo8Bqy_naEItqnn0J4AaABAg,3RmOvxilbPM,YouTube,@itsjoadmoldez,UCjC9Q__Q6JKEvY7R3aTyZvQ,"Give another chance for Tomer, let him compete next time.",2025-11-08T18:42:49Z,201,0,,,2025-11-16T21:43:05.860521,False,
Ugw7xjQ508WOEticrGV4AaABAg,3RmOvxilbPM,YouTube,@John-b2z7j,UCzalYPE1f6yLGTqVYy72FjA,Repest for Tomer! He literally carried her through it all,2025-11-08T20:06:21Z,201,0,,,2025-11-16T21:43:05.860521,False,
Ugy2U5uDP71V7oPsoGR4AaABAg,3RmOvxilbPM,YouTube,@Sathwik.935,UCUc8ssf2_ubriBbnz7ggy4A,Moral of the story: Never underestimate a short man :)<br>Tomer you may not won the trophy but you won the millions of hearts of ours dude ;),2025-11-09T06:17:22Z,196,0,,,2025-11-16T21:43:06.681946,False,
UgxtN-18aGaX-Xv42DV4AaABAg,3RmOvxilbPM,YouTube,@TGAUT-nh4by,UCO49kqm1IzEwu2kdEl995_g,"Let&#39;s be honest, we were all rooting for Tommer since the end of Round 1",2025-11-08T17:32:25Z,195,0,,,2025-11-16T21:43:05.860521,False,
Ugx_dgXfeg4XqqGYzCZ4AaABAg,3RmOvxilbPM,YouTube,@FrostHardt,UClw9BuFQFLTT-UNytyIPZpg,Justice for Tomer. Mr. Beast Bring him back for a solo challenge,2025-11-08T20:26:32Z,191,0,,,2025-11-16T21:43:05.860521,False,
Ugxj83RhgzmQS-0MTfN4AaABAg,3RmOvxilbPM,YouTube,@arsenalaimbot,UC4WmUHXW1qzOEpDPIsqvKOA,"lets be honest, no one wanted bailey to win😭😭😭",2025-11-16T10:41:26Z,189,0,,,2025-11-16T21:43:03.857521,False,
UgzRWo10ln_ks_adNTJ4AaABAg,3RmOvxilbPM,YouTube,@Larry-gv5pd,UCUVAW4gnK2m-whwJ7tNmZbA,The fact is Bayle couldn&#39;t have done it without Tomer.,2025-11-11T21:26:39Z,189,0,,,2025-11-16T21:43:06.681946,False,
Ugy-NcLvotG43-4AAG54AaABAg.APGu0qzumo2APGuG22rmob,3RmOvxilbPM,YouTube,@MasterNqH,UCxWFNBUOu2lvHE_QXi3jAaw,Greetings,2025-11-08T17:00:09Z,188,0,,,2025-11-16T21:43:03.857521,True,Ugy-NcLvotG43-4AAG54AaABAg
UgyhGfDjb2y4ddIh3qV4AaABAg,3RmOvxilbPM,YouTube,@KrishnaDev-x2b,UCMRqLzgZQ8mOju6a4qYJX6Q,Tomer is real MVP!,2025-11-09T06:16:17Z,187,0,,,2025-11-16T21:43:04.542330,False,
Ugx1VgRzWz20a9hM_aZ4AaABAg,3RmOvxilbPM,YouTube,@WilliaMandels,UCx2s0vhO06RkVaSu01ZlPlw,"Bayleey only got the money, Tomer is the actual winner.",2025-11-09T08:49:38Z,186,0,,,2025-11-16T21:43:06.681946,False,
UgyO8_7pYXTlq_yDv_Z4AaABAg,3RmOvxilbPM,YouTube,@Not-Dali,UCX6v6rEbbmNMoeGuvn4GRFA,TOMER IS LITERALLY THE GOATEST BESTEST GUY,2025-11-08T22:38:03Z,183,0,,,2025-11-16T21:43:05.860521,False,
Ugyc3NUpWx1rOo_oKh14AaABAg.APHZIVrK2gKAPHc-VbBWde,3RmOvxilbPM,YouTube,@Soulwake21,UCoJC9N_0RCqimEDK2udrorg,@Tomerrock You&#39;re the best. It&#39;s a pity you didn&#39;t win. It would be awesome if MrBeast invited you to his videos.,2025-11-08T23:39:51Z,182,0,,,2025-11-16T21:43:03.857521,True,Ugyc3NUpWx1rOo_oKh14AaABAg
Ugxyx7zQUyJYdBNkelV4AaABAg,3RmOvxilbPM,YouTube,@ntahhtan-pk9fh,UChRDTqI5RGw_QnYTTT72L9Q,Tomer is very skilled and has leadership skills.,2025-11-16T01:17:16Z,182,0,,,2025-11-16T21:43:03.857521,False,
UgxUT313axFMIK9kV0d4AaABAg,3RmOvxilbPM,YouTube,@st_swift,UCOkn0oD-0kDBdoUZ6PtQDjA,We need Tomer ... He&#39;s a real legend,2025-11-08T20:42:37Z,179,0,,,2025-11-16T21:43:05.860521,False,
Ugz5ybhwV0YEDJzmhep4AaABAg,3RmOvxilbPM,YouTube,@Snee_3D,UCRz_YKx66ruLwhDHjroLmNQ,"Tomer my man, I&#39;m so sorry about your loss. I hope they bring you back in a future video.",2025-11-09T10:46:16Z,179,0,,,2025-11-16T21:43:05.860521,False,
UgzCmlkzzrgyJjeSnGl4AaABAg.APJ53mzS5ZWAPJAHl-gAKi,3RmOvxilbPM,YouTube,@TheHokageNamedReal,UCDX0sQxGYiu06khNWkEU2Uw,Fr tho,2025-11-09T14:07:25Z,176,0,,,2025-11-16T21:43:03.857521,True,UgzCmlkzzrgyJjeSnGl4AaABAg
UgzX5y6Gh2Hw7Ll8FWh4AaABAg,3RmOvxilbPM,YouTube,@desandumahanama,UCqBwm_iMM88GX3klpd2vJuA,Tommer is the goat i swear. He carried this whole video. He literally got his team through the round and got through every obstacle until the end,2025-11-13T19:31:30Z,176,0,,,2025-11-16T21:43:04.542330,False,
Ugztpq-nCHp4i4c7V1t4AaABAg,3RmOvxilbPM,YouTube,@vova0kok,UCZUMl-2PKi5dZW1BzVZzAtg,The Green Captain is truly a legend!,2025-11-08T18:00:38Z,176,0,,,2025-11-16T21:43:05.860521,False,
Ugy1N7PuyYhngFiHCz14AaABAg,3RmOvxilbPM,YouTube,@Gag_trader111,UCsJsXvEEzdV2GJfVNpJfQgQ,"<a href=""https://www.youtube.com/watch?v=3RmOvxilbPM&amp;t=995"">16:35</a> what a luck😂",2025-11-08T17:42:30Z,174,0,,,2025-11-16T21:43:06.681946,False,
UgzrTNSTn-a8tzzJTn54AaABAg,3RmOvxilbPM,YouTube,@D1gg1-go,UCbwJPyqC81eVWWs8rbMosiA,Tomer deserve this 100k!,2025-11-09T09:00:38Z,172,0,,,2025-11-16T21:43:04.542330,False,
UgyJo4yYWQwpH8I7c2N4AaABAg,3RmOvxilbPM,YouTube,@Asomasow0024,UCg6w8-aIS3hy8ANvZLFg5zg,"bring Tomer back please, he was very kind",2025-11-09T03:31:52Z,172,0,,,2025-11-16T21:43:06.681946,False,
UgwTBbVrDJLPeB16NIx4AaABAg,3RmOvxilbPM,YouTube,@tiyisanimbedhli8408,UC9wmIvUgkrxNq_hqj4gKxWw,Green is a true leader,2025-11-09T13:21:55Z,171,0,,,2025-11-16T21:43:06.681946,False,
Ugw-nGF417jXSUm9Z_F4AaABAg,3RmOvxilbPM,YouTube,@RajeevRatre-18,UCLlCFIbO6_L9SxwKJNaNn-A,Bro eliminated 80 players in first 5 minute,2025-11-15T13:04:08Z,169,0,,,2025-11-16T21:43:06.681946,False,
Ugz2d7HeWArrGvhxvRB4AaABAg,3RmOvxilbPM,YouTube,@JiolimTumbal,UCz-mJpkYP4uFdH1oLOBVr4Q,Are we deadass?🥀 tomer deserved to win,2025-11-09T06:09:34Z,166,0,,,2025-11-16T21:43:06.681946,False,
Ugy6py9bC4xvJBykk7N4AaABAg,3RmOvxilbPM,YouTube,@atharva021,UCNJ5oSjRMbHxuyiSIDC-08w,Bailey only deserves a McDonald&#39;s coupon.,2025-11-09T11:44:49Z,164,0,,,2025-11-16T21:43:06.681946,False,
UgzYbQNUzWpBzJps_w94AaABAg.APJRPq63aFeAPJWOdywEMB,3RmOvxilbPM,YouTube,@Dhrakhan,UC2oC8qAdK7iR_7RDhxZqcuA,@andres3665 She won cause of luck,2025-11-09T17:20:35Z,163,0,,,2025-11-16T21:43:03.857521,True,UgzYbQNUzWpBzJps_w94AaABAg
UgxQYC4u47ODTU8pilF4AaABAg.APHcX7Y5OevAPHezKyYXlT,3RmOvxilbPM,YouTube,@carlosrios5162,UCc4DxwEJ8TT2KLVoTL5lXkA,She has the worst personality when she plotted they all team up against the guy that saved her,2025-11-09T00:05:54Z,162,0,,,2025-11-16T21:43:04.542330,True,UgxQYC4u47ODTU8pilF4AaABAg
UgztO_-q0LE4mi2XsHt4AaABAg,3RmOvxilbPM,YouTube,@FayeeTechSolution,UCn2fNdgHl44ruGVQcm5JMGw,Green Team Captain: A Hero in Our Midst.,2025-11-08T17:27:58Z,158,0,,,2025-11-16T21:43:05.860521,False,
Ugz7dj7g7HesVG1CeG54AaABAg,3RmOvxilbPM,YouTube,@ketchupgoesbetterwithmayo,UCpzUcQGovW2ULxutYI0syHw,SPOILER:<br><br>Ain&#39;t no way Baylee won after missing so many shots lmao,2025-11-08T19:59:07Z,158,0,,,2025-11-16T21:43:06.681946,False,
UgzYbQNUzWpBzJps_w94AaABAg.APJRPq63aFeAPJUM17_vk-,3RmOvxilbPM,YouTube,@andres3665,UCQGVmi_hwLjv_xMemhuxr-w,she won because other underestimated her,2025-11-09T17:02:45Z,157,0,,,2025-11-16T21:43:03.857521,True,UgzYbQNUzWpBzJps_w94AaABAg
UgwaBG9x8pkEXs_1HBp4AaABAg,3RmOvxilbPM,YouTube,@Simo_Nsr,UCm67_MPg0PwRzUUtyK3bg_A,"TOMER IS THE BEST, HE IS THE REAL WINNER",2025-11-08T20:44:01Z,155,0,,,2025-11-16T21:43:06.681946,False,
UgzOisWDQLH8-2lXTk94AaABAg,3RmOvxilbPM,YouTube,@wibrahimedits,UCszIZzdOvs6dPaWsaqXKbrA,Tomer needs an oscar for kindness,2025-11-08T17:56:19Z,154,0,,,2025-11-16T21:43:04.542330,False,
UgznQ3coKPjG3TuMTrl4AaABAg,3RmOvxilbPM,YouTube,@hhjsupralover,UC4ccBoU6Ad2pVRSVRz5Y1-A,"<a href=""https://www.youtube.com/watch?v=3RmOvxilbPM&amp;t=89"">1:29</a> hehe found Eric",2025-11-08T19:07:23Z,152,0,,,2025-11-16T21:43:06.681946,False,
UgyvB2YkBRh6gKMjFAd4AaABAg,3RmOvxilbPM,YouTube,@GoustPord,UCGgLWSyKkiXflNWzNPseY4A,Tomer is a beast 🐐🐐,2025-11-08T18:56:11Z,151,0,,,2025-11-16T21:43:05.860521,False,
UgwI1cWhJyNJ2fSiLOJ4AaABAg,3RmOvxilbPM,YouTube,@Bain471,UCUVzfQNLLu_XFg1-nNuPg7g,Most undeserved winner give toner the money.,2025-11-09T04:34:47Z,151,0,,,2025-11-16T21:43:06.681946,False,
Ugyb5OOsP6Qh_q9lK9R4AaABAg,3RmOvxilbPM,YouTube,@DaGoat777-u7j,UCatWh0KaU-YX7wDQc0_ahSQ,"Idk what other ppl say but Tomer definitely deserved to win. Bro is the GOAT. Respect to Tomer, Ws in the chat for my guy...",2025-11-08T21:20:20Z,150,0,,,2025-11-16T21:43:05.860521,False,
UgxKPA9T82bPjoRdooF4AaABAg,3RmOvxilbPM,YouTube,@RavuHeree,UCv6sQh-mExNGwgeiXW0mrAw,Green team captain is such a W bro.,2025-11-08T20:49:43Z,145,0,,,2025-11-16T21:43:05.860521,False,
Ugy4b2Z4-vRPmI1dYuZ4AaABAg,3RmOvxilbPM,YouTube,@DudeGuy999,UCDOIFXpnNlwVkpcZcJj_bkg,Tomer is a real hero and a CHAMPION!!!,2025-11-09T03:10:22Z,144,0,,,2025-11-16T21:43:05.860521,False,
Ugy5lyZWZ0jxCsvK9354AaABAg,3RmOvxilbPM,YouTube,@MAQU-u,UCSqaIJ4FYYS_OijmL-ef2RQ,Tomer IS THE REAL WINNER! We need him BACK,2025-11-08T21:20:53Z,142,0,,,2025-11-16T21:43:06.681946,False,
UgyuuvW2_ACDMmAdkYl4AaABAg,3RmOvxilbPM,YouTube,@sundoseskif8706,UCPandn3CxPVeIQ_VSKUMikQ,Bring back Tomer please. He is the GOAT!,2025-11-08T18:27:49Z,141,0,,,2025-11-16T21:43:04.542330,False,
UgzQUsqInfDJqRqozu54AaABAg,3RmOvxilbPM,YouTube,@IvanCancio-v5d,UCsqkwS4Wnkj-mDhT4RgkZBw,"W Tomer, He deserves to be included in the next video.",2025-11-09T07:47:13Z,140,0,,,2025-11-16T21:43:06.681946,False,
UgwmNTZpW5h5XoLdLE94AaABAg,3RmOvxilbPM,YouTube,@moltenhunter6449,UCFHoXUUWYSgtWOwGeBCv7-g,Tomer gang ..............} We want tomer !!,2025-11-09T07:14:33Z,139,0,,,2025-11-16T21:43:06.681946,False,
Ugy0ZpDvkjy_tmE6PGJ4AaABAg,3RmOvxilbPM,YouTube,@bayernworld12,UC0V4Uxa7ZU15lacYE6GAAvw,We all want Tomber back! All wants that!,2025-11-09T11:14:48Z,138,0,,,2025-11-16T21:43:05.860521,False,
Ugx3CDmifQPAiXGVaJ54AaABAg,3RmOvxilbPM,YouTube,@hehe7352,UC5RJV28rXJ30eSus9C9f1Ag,"Tomar mogged all leaders in round 2, destroyed two insane guys in round 3, and was insane in the shooting and yet he lost and a random girl who was carried by the team won. The winner takes it all and the loser has to fall 🥀",2025-11-09T19:15:29Z,138,0,,,2025-11-16T21:43:06.681946,False,
UgzncAP7IYW189k3v2B4AaABAg,3RmOvxilbPM,YouTube,@Yeshua.Is.The.Way888,UCq9hvs8ss7OjSj_qJZGLZjQ,Baylee did NOT deserve to win,2025-11-09T13:06:16Z,138,0,,,2025-11-16T21:43:06.681946,False,
UgzpMtyP60F9L6Vse1R4AaABAg,3RmOvxilbPM,YouTube,@michaelramos7101,UCRzXWm33YA-wVGo-fGnbpRw,Tomer you the real winner in our heart ❤ always loyal big respect,2025-11-09T01:16:58Z,137,0,,,2025-11-16T21:43:06.681338,False,
UgzQKJ3jfjmyBFxQkFJ4AaABAg,3RmOvxilbPM,YouTube,@poxz8001,UChm63p_8OD0bSVKyULRFLSQ,"HE DIDN&#39;T WIN BUT WON IN THE HEARTS OF THE VIEWERS, MR.TOMER🔥",2025-11-09T01:23:10Z,136,0,,,2025-11-16T21:43:06.681946,False,
UgxshT7RuChewD1aIOR4AaABAg,3RmOvxilbPM,YouTube,@GarySinise-n3q,UCTWNqdLl52i40aH_RWpXz4g,Tomer was the GOAT of the Game!!!,2025-11-08T23:15:01Z,134,0,,,2025-11-16T21:43:05.860521,False,
UgxmnN6MLUVuMS60OKd4AaABAg,3RmOvxilbPM,YouTube,@MikeljuegosBS,UCp_mi685zOrzlbzs5xtlWbw,Votes for Tommer come back<br>👇,2025-11-09T21:04:22Z,132,0,,,2025-11-16T21:43:06.681946,False,
UgyFRO329oy2-RvSw4h4AaABAg,3RmOvxilbPM,YouTube,@yasirshah634,UC4XmO6EAmixTwsJ5vJk1rPA,"Bring Tomer back, we want to see him win🥲",2025-11-08T18:56:33Z,128,0,,,2025-11-16T21:43:05.860521,False,
UgyiH5mjqHi5-u7cx0F4AaABAg,3RmOvxilbPM,YouTube,@MacacoBubuPRT,UC4V8UGoIZ40J045TFxsxJeA,"Wow, qué locura total! 😱 No puedo creer cómo intentan escapar de la trampa más grande del mundo, ¡es tan emocionante y divertido de ver! 🔥👏",2025-11-14T07:54:16Z,127,0,,,2025-11-16T21:43:06.681946,False,
UgwBEcSd_yFIH7D5Tj94AaABAg.APGyZMJFAOTAPH25PJpHYq,3RmOvxilbPM,YouTube,@THETI3R,UCxYgt6QtJATlvDv0iHzvDEw,Worst player ever😂😂😂,2025-11-08T18:17:20Z,126,0,,,2025-11-16T21:43:06.681946,True,UgwBEcSd_yFIH7D5Tj94AaABAg
UgwN6labn5np98S_mFd4AaABAg.APM5kzK0i7-APMek9B2fPS,3RmOvxilbPM,YouTube,@levi.roy23,UCcpEjq7Mwx321liwR0k4SxQ,Sameee it made me mad when she won,2025-11-10T22:40:02Z,123,0,,,2025-11-16T21:43:03.857521,True,UgwN6labn5np98S_mFd4AaABAg
UgwgurK17miYtnBd2Ul4AaABAg,3RmOvxilbPM,YouTube,@ThatguyBoom1,UCTtPjwQIEvtWGp0JPCVRv0Q,"<a href=""https://www.youtube.com/watch?v=3RmOvxilbPM&amp;t=1805"">30:05</a> No way bro baylee is the absolute worst player or a mastermind",2025-11-09T05:09:52Z,123,0,,,2025-11-16T21:43:06.681946,False,
UgwJoJ-T4UIf2VrpkbJ4AaABAg,3RmOvxilbPM,YouTube,@TDsuttie,UC5XcBR_RhidYt4k5FIUJeaQ,"<a href=""https://www.youtube.com/watch?v=3RmOvxilbPM&amp;t=1525"">25:25</a> the way Joseph screamed/laughed when he dropped 😅😅😅",2025-11-08T17:39:46Z,122,0,,,2025-11-16T21:43:06.681338,False,
UgzW6B8ZBCNaIorj4MR4AaABAg,3RmOvxilbPM,YouTube,@Vondson,UCHgaAXN13ozmgq3Ayne9bhA,BRING TOMER BACK UNTIL HE WINS A VIDEO HE SHOULD OF WON HE WAS THE MVP,2025-11-09T01:12:09Z,122,0,,,2025-11-16T21:43:06.681946,False,
UgxSNaxZlod4n2FhNS14AaABAg,3RmOvxilbPM,YouTube,@Shreyansh_Patra,UClGeE44M9IoisfmlwLh78Zg,Surprising how things took such a big turn in the end. I was completely rooting for Tommer <br><b>*We want Tommer back in the next challenge*</b> <br>Baylee definitely didn&#39;t deserve that !! Everyone else did all the work and Baylee just shot the big heart,2025-11-10T12:21:48Z,121,0,,,2025-11-16T21:43:06.681338,False,
Ugy_OiA2q8KFz2plfTx4AaABAg,3RmOvxilbPM,YouTube,@rondaldreagan,UCSyT_sk7PyR2mrYV9cbwfMA,Tomer deserved the win MUCH more than Baylee.,2025-11-09T01:21:31Z,120,0,,,2025-11-16T21:43:06.681946,False,
UgzeYIns5BBQLEmmJBR4AaABAg,3RmOvxilbPM,YouTube,@ajt7282,UCuYhPFbFm3bDDUvL79--cKQ,"Bring Tomer back please, he&#39;s a sweetheart",2025-11-08T20:21:51Z,119,0,,,2025-11-16T21:43:05.860521,False,
UgzLWgpAP7ud3NwFHCh4AaABAg,3RmOvxilbPM,YouTube,@pinkychilana5735,UCsda8g63D2fHfrTo5iKNkmA,Please mrbeast make next video with Tomar,2025-11-09T06:53:11Z,118,0,,,2025-11-16T21:43:06.681946,False,
Ugz2Iv5CGYDwa8oFDq14AaABAg.APMeMhfzAt_APMvpOzgwRf,3RmOvxilbPM,YouTube,@DuhWerdio,UCCpAURkx4nKWGEf8Sb3sOKg,couldnt have said it better,2025-11-11T01:09:17Z,116,0,,,2025-11-16T21:43:03.857521,True,Ugz2Iv5CGYDwa8oFDq14AaABAg
UgxfOUfPHnG3DpaTue54AaABAg,3RmOvxilbPM,YouTube,@redcreeper418,UCXbzLQJ5YUl1n6i22aRh-9g,Bring Tomer BACK! Bring the GOAT BACK!,2025-11-08T21:32:34Z,116,0,,,2025-11-16T21:43:05.860521,False,
Ugysy3qe8InQkoA_1wZ4AaABAg,3RmOvxilbPM,YouTube,@sabitashuaib7421,UC_vTxJbI-IZSTZQmfG4lLUQ,Tomer is the real winner in our hearts <br>Give hime another chance,2025-11-08T18:28:25Z,116,0,,,2025-11-16T21:43:06.681338,False,
UgzppcLMJp2MtXEz1_F4AaABAg,3RmOvxilbPM,YouTube,@NilePharaoh,UCJymPCU3sEU2yJDpc_G3meQ,The girl who did absolutely nothing the whole game won,2025-11-10T00:24:15Z,115,0,,,2025-11-16T21:43:06.681946,False,
Ugx5z3pqCWdodrflaDZ4AaABAg,3RmOvxilbPM,YouTube,@WAXTTV2,UC7_17zg4Km5AdflkDiAXNZg,"Baylee won despite being saved early on and missing all but two of her shots.😓😤 Tomer deserved to win more; he did everything in the traps. ❤Tomer MVP❤ <a href=""UCkszU2WH9gy1mb0dV-11UJg/CIW60IPp_dYCFcuqTgodEu4IlQ""></a>Otherwise, incredible video as usual, keep it up!<a href=""UCkszU2WH9gy1mb0dV-11UJg/CIW60IPp_dYCFcuqTgodEu4IlQ""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/m8MfY4jbFsWJhL0PyouA2Ak""></a>",2025-11-08T23:00:12Z,115,0,,,2025-11-16T21:43:06.681946,False,
UgxLrqWyccEp-LY2l_x4AaABAg,3RmOvxilbPM,YouTube,@Yuvraj_0770,UCbWhlQQWRwrCJCIApw5e9fg,Bailey not hitting the targets started a fight between them and then made her win.,2025-11-08T19:07:15Z,114,0,,,2025-11-16T21:43:05.860521,False,
UgycI3vnVu6kBZhPpKN4AaABAg,3RmOvxilbPM,YouTube,@MilkaMilka-f4y,UC0_8wcYDNYYizyysytdRI-w,"Hearts command everyone, Tomer Deserved to win",2025-11-09T16:34:58Z,114,0,,,2025-11-16T21:43:06.681946,False,
UgwPqUTo3MjCmTmkyXp4AaABAg.APHkl-zw3aNAPHnqkFSL8H,3RmOvxilbPM,YouTube,@Ethan-o3l,UCG2in6tuEGZU_uKe_UCF2QA,⁠@rufflebag4741there people go throwing that word around. It is true she did NOT deserve that win she got carried by tomer almost all game and betrays him. That is not a deserved win,2025-11-09T01:23:22Z,102,0,,,2025-11-16T21:43:03.857521,True,UgwPqUTo3MjCmTmkyXp4AaABAg
Ugy-NcLvotG43-4AAG54AaABAg.APGu0qzumo2APGuGxuOJ1f,3RmOvxilbPM,YouTube,@Raymond-Spiridon,UCFJUuBO9xjqQi8ulZQQgOIQ,FANTASTIC,2025-11-08T17:00:16Z,97,0,,,2025-11-16T21:43:03.857521,True,Ugy-NcLvotG43-4AAG54AaABAg
Ugyc3NUpWx1rOo_oKh14AaABAg.APHZIVrK2gKAPHbNdMOB4n,3RmOvxilbPM,YouTube,@doonaldrizzer,UC6BwjPlWcGluuPPEmHJuZTg,@Tomerrocku should’ve won 😢,2025-11-08T23:34:24Z,88,0,,,2025-11-16T21:43:03.857521,True,Ugyc3NUpWx1rOo_oKh14AaABAg
Ugy141wXqB1SAM_mMul4AaABAg.APPCJLh8hPjAPPv9fMjZml,3RmOvxilbPM,YouTube,@andrewhurley275,UClAn1s-XLaYwPYrbrvO0-Hw,Tomer was the best.,2025-11-12T05:01:11Z,87,0,,,2025-11-16T21:43:03.857521,True,Ugy141wXqB1SAM_mMul4AaABAg
UgwBEcSd_yFIH7D5Tj94AaABAg.APGyZMJFAOTAPH55qFdxbe,3RmOvxilbPM,YouTube,@naguriu,UCyEdgW_2FXlKar4e5RY8Rig,Just goes to show that luck&gt; skill,2025-11-08T18:43:37Z,84,0,,,2025-11-16T21:43:06.681946,True,UgwBEcSd_yFIH7D5Tj94AaABAg
Ugy141wXqB1SAM_mMul4AaABAg.APPCJLh8hPjAPPDiRe0cKc,3RmOvxilbPM,YouTube,@LukeSands-q4v5h,UCCeIl06sQHfmTshlkRW1spw,She had no choice? He would&#39;ve eliminated her anyway.,2025-11-11T22:32:51Z,83,0,,,2025-11-16T21:43:03.857521,True,Ugy141wXqB1SAM_mMul4AaABAg
Ugy3qedyS7xGGnftIyZ4AaABAg.APGxpsQ1UHYAPH5vlv8BHC,3RmOvxilbPM,YouTube,@AlexxanderEditz249,UCDNUn0k54lesAFvxvuKi92A,Rule No. 1 : Never Trust Women 😢,2025-11-08T18:50:50Z,71,0,,,2025-11-16T21:43:06.681946,True,Ugy3qedyS7xGGnftIyZ4AaABAg
UgzYbQNUzWpBzJps_w94AaABAg.APJRPq63aFeAPJVHfXw-Wt,3RmOvxilbPM,YouTube,@Ggrafiq63,UCNy5c9q3A-aR5PJbKZyc4aw,Yeah bro,2025-11-09T17:10:54Z,70,0,,,2025-11-16T21:43:03.857521,True,UgzYbQNUzWpBzJps_w94AaABAg
UgzfwS2qQVt694lYWeB4AaABAg.APHVCeI2bOWAPHWv3tFyyS,3RmOvxilbPM,YouTube,@AnatoliiObniavko-m6c,UCvLCn9LCEQduDGRkOFzJxoA,"99,9%",2025-11-08T22:46:40Z,70,0,,,2025-11-16T21:43:03.857521,True,UgzfwS2qQVt694lYWeB4AaABAg
UgzCmlkzzrgyJjeSnGl4AaABAg.APJ53mzS5ZWAPJBMb1IKAO,3RmOvxilbPM,YouTube,@Chchch-b6k,UC21754j8BXhFp04_l5izOlg,Omg me too,2025-11-09T14:16:49Z,68,0,,,2025-11-16T21:43:03.857521,True,UgzCmlkzzrgyJjeSnGl4AaABAg
UgzCmlkzzrgyJjeSnGl4AaABAg.APJ53mzS5ZWAPJA_M0tCPk,3RmOvxilbPM,YouTube,@베니스_elcian,UCKmbxVuHz7IkmW3U_Au-EQw,fr.,2025-11-09T14:09:57Z,67,0,,,2025-11-16T21:43:03.857521,True,UgzCmlkzzrgyJjeSnGl4AaABAg
Ugxdk9fdEODbrwqqd1l4AaABAg.APHX0KLJCtOAPH_WWKe1Zq,3RmOvxilbPM,YouTube,@imaginetalking,UC9VHJXsfXVKEIU12LSs497g,Yeah tomer should of won that BRING TOMER BACK,2025-11-08T23:18:08Z,61,0,,,2025-11-16T21:43:03.857521,True,Ugxdk9fdEODbrwqqd1l4AaABAg
UgwN6labn5np98S_mFd4AaABAg.APM5kzK0i7-APM67B9WWTL,3RmOvxilbPM,YouTube,@animax-edits-7,UCf5I39r3C2C2qCzKiVAvdwA,Same bruhh,2025-11-10T17:28:44Z,60,0,,,2025-11-16T21:43:03.857521,True,UgwN6labn5np98S_mFd4AaABAg
UgxQYC4u47ODTU8pilF4AaABAg.APHcX7Y5OevAPHfdhsU4eS,3RmOvxilbPM,YouTube,@Tomerrock,UCLCETkwwLZ6QDzr-SN4JG3Q,"The funny part I had saved her from falling down and at the end she won, <br>that is god&#39;s plans",2025-11-09T00:11:41Z,59,0,,,2025-11-16T21:43:04.542330,True,UgxQYC4u47ODTU8pilF4AaABAg
