comment_id,post_id,platform,author_name,author_id,comment_text,published_at,like_count,reply_count,sentiment_label,sentiment_score,crawled_at,is_reply,parent_comment_id,comment_text_clean,language,text_length,word_count,is_valid,cleaned_at
Ugzw-xqcG6H9zita6th4AaABAg.AODD-D6jMxFAOESgZZjcJ4,qd3t_JSQXWo,YouTube,@nguyenmai419,UCFoWRa3XmhGTXvGPLv_w7ew,"Chuẩn luôn á vậy nên lần nào cmt các clip mình cũng đều dành 1 lời khen cho a Su nữa, ngưỡng mộ thực sự…",2025-10-13T21:40:37Z,11,0,,,2025-10-26T23:04:07.563279,True,Ugzw-xqcG6H9zita6th4AaABAg,"chuẩn luôn á vậy nên lần nào cmt các clip mình cũng đều dành 1 lời khen a su nữa, ngưỡng mộ thực sự…",vi,104,25,True,2025-10-26T23:04:07.672684
UgwoRjK59jMOL50QM8J4AaABAg.AOE6G7QNpXuAOEPgYGL_42,qd3t_JSQXWo,YouTube,@LinThungSan,UCkj3YiBDSyFzilOKykLyZqQ,Đúng vậy dù sao cũng bỏ nên người Âu châu hay tặng lại,2025-10-13T21:14:25Z,9,0,,,2025-10-26T23:04:07.563279,True,UgwoRjK59jMOL50QM8J4AaABAg,đúng vậy dù sao cũng bỏ nên người âu châu hay tặng lại,vi,54,13,True,2025-10-26T23:04:07.672684
UgwFlgXK-Q1wXgktBnZ4AaABAg.AOCBgBjzo2dAOCZrL3C4s2,qd3t_JSQXWo,YouTube,@rosegamingstudios853,UC4U8iCTvwfklUBakh6OS0Lg,Cũng có nhiều người dễ thương lắm nè. Nhiều người mua vé nhưng ko cần thì cho lại ngừoi khác,2025-10-13T04:04:47Z,9,0,,,2025-10-26T23:04:07.563279,True,UgwFlgXK-Q1wXgktBnZ4AaABAg,cũng nhiều người dễ thương lắm nè. nhiều người mua vé ko cần thì lại ngừoi khác,vi,92,20,True,2025-10-26T23:04:07.673200
Ugwr6A3VhOQcuk5kBQt4AaABAg.AOCC8C_g5QBAOCG-Ms5C9y,qd3t_JSQXWo,YouTube,@HồngNguyễn-z5z4e,UC0cx2XpduJ6ej_XfE7r6dZw,trong ngóng anh khoai bữa giờ luôn nè,2025-10-13T01:11:15Z,8,0,,,2025-10-26T23:04:07.563279,True,Ugwr6A3VhOQcuk5kBQt4AaABAg,ngóng khoai bữa giờ luôn nè,vi,37,8,True,2025-10-26T23:04:07.673200
Ugwr6A3VhOQcuk5kBQt4AaABAg.AOCC8C_g5QBAOCLtshslyy,qd3t_JSQXWo,YouTube,@phuchien774,UC1qJCMckkt98CGhGZY3I9fA,Chúc mừng Em Khoai đạt được 3tr Dk nhé .Chúc Em nhieu sức khỏe luôn thuận lợi bình an trên mọi hành trình các chuyến đi của mình nhé 🤝🤝🤝👏👏👏🎉🎉🎉🎉🎉🎉🎉🫶🫶🫶❤❤❤,2025-10-13T02:02:48Z,8,0,,,2025-10-26T23:04:07.563279,True,Ugwr6A3VhOQcuk5kBQt4AaABAg,chúc mừng khoai đạt 3tr dk nhé .chúc nhieu sức khỏe luôn thuận lợi bình an mọi hành trình các chuyến đi mình nhé 🤝🤝🤝👏👏👏🎉🎉🎉🎉🎉🎉🎉🫶🫶🫶❤❤❤,vi,152,30,True,2025-10-26T23:04:07.675811
Ugyc0-9OBm3uXHVTdyx4AaABAg,qd3t_JSQXWo,YouTube,@CelineTran21,UClQG2csVzBuF-oJuPLQjsHw,"Hồi đi học mê truyện mỗi lần có tập mới ra là phải để dành lúc thật rảnh mới đọc từ từ, còn giờ mỗi lần Khoai ra video mới là cũng phải để dành xem lúc yên tĩnh nhất để không bỏ lỡ một giây phút nào, Hôm rồi thấy Khoai đăng video đang đi Thuỵ Sĩ háo hức khoe với ck được hít chung bầu không khí với Khoai nè, hay là Khoai đăng lịch trình lên được không biết đâu vô tình ra đường được gặp idol🥰",2025-10-16T11:26:05Z,8,0,,,2025-10-26T23:04:07.563279,False,,"hồi đi học mê truyện mỗi lần tập mới ra phải dành lúc thật rảnh mới đọc từ, còn giờ mỗi lần khoai ra video mới cũng phải dành xem lúc yên tĩnh nhất không bỏ lỡ một giây phút nào, hôm rồi thấy khoai đăng video đi thuỵ sĩ háo hức khoe ck hít chung bầu không khí khoai nè, hay khoai đăng lịch trình lên không biết đâu vô tình ra đường gặp idol🥰",vi,393,90,True,2025-10-26T23:04:07.675811
UgzLtyECZ4sXyYB7cR54AaABAg.AOCns7IBwJLAOFY0PLVewx,qd3t_JSQXWo,YouTube,@janna7925,UCMfc7PEhu-Cr6Z6J0i7y6lA,"Bạn tìm hiểu kỹ rồi cung cấp thông tin nhé ạ, Đinh Võ Nam Hiếu là kênh của em ruột anh Khoai, không phải anh Su.",2025-10-14T07:46:24Z,8,0,,,2025-10-26T23:04:07.563279,True,UgzLtyECZ4sXyYB7cR54AaABAg,"tìm hiểu kỹ rồi cung cấp thông tin nhé ạ, đinh võ nam hiếu kênh ruột khoai, không phải su.",vi,112,26,True,2025-10-26T23:04:07.676814
UgwewsFeV7IMemkS1xt4AaABAg,qd3t_JSQXWo,YouTube,,UC1pRrVwdbtn4ces3mZknAxg,"Em cũng từng du lịch bụi qua nước đức 1 tuần, và may mắn là toàn gặp những điều tốt đẹp, người dân rất thân thiện từ những người nhân viên ks, nhà hàng, nhân viên sân bay, an ninh đều rất thân thiện vui vẻ",2025-10-16T03:05:24Z,7,0,,,2025-10-26T23:04:07.563279,False,,"cũng từng du lịch bụi qua nước đức 1 tuần, may mắn toàn gặp những điều tốt đẹp, người dân rất thân thiện những người nhân viên ks, nhà hàng, nhân viên sân bay, an ninh đều rất thân thiện vui vẻ",vi,205,46,True,2025-10-26T23:04:07.676814
UgwFlgXK-Q1wXgktBnZ4AaABAg.AOCBgBjzo2dAOCVgfLXpPk,qd3t_JSQXWo,YouTube,@duyentran5379,UCYVueiN6_5-lxq3jHQlf-UA,Nếu phải mua thì vé đó bao nhiêu vậy a khoai,2025-10-13T03:28:22Z,7,0,,,2025-10-26T23:04:07.563279,True,UgwFlgXK-Q1wXgktBnZ4AaABAg,phải mua thì vé bao nhiêu vậy a khoai,vi,44,11,True,2025-10-26T23:04:07.676814
UgwFlgXK-Q1wXgktBnZ4AaABAg.AOCBgBjzo2dAOCcAobAt7r,qd3t_JSQXWo,YouTube,@thinhbui4835,UC-TRduMe79v-91L0Ey9uxjA,Cô ấy tốt quá,2025-10-13T04:33:47Z,7,0,,,2025-10-26T23:04:07.563279,True,UgwFlgXK-Q1wXgktBnZ4AaABAg,cô ấy tốt quá,vi,13,4,True,2025-10-26T23:04:07.676814
Ugyw9maVxqOcE-GinSJ4AaABAg.AOC_3D9WjUdAOD4Zp9QBxX,qd3t_JSQXWo,YouTube,@hannahnguyen6113,UCdD82aN01X5WO3I89lZq1WA,"Su cũng so mà, khg dam chay nhanh dau.",2025-10-13T08:50:37Z,6,0,,,2025-10-26T23:04:07.563279,True,Ugyw9maVxqOcE-GinSJ4AaABAg,"su cũng so mà, khg dam chay nhanh dau.",en,38,9,True,2025-10-26T23:04:07.676814
UgwFlgXK-Q1wXgktBnZ4AaABAg.AOCBgBjzo2dAOCbHrRLA6S,qd3t_JSQXWo,YouTube,@LHSung_2K,UCwsM6ZfmOzJFeEeJiep8ebw,Ở vn thì chắc chắn là đào lửa r,2025-10-13T04:26:01Z,6,0,,,2025-10-26T23:04:07.563279,True,UgwFlgXK-Q1wXgktBnZ4AaABAg,ở vn thì chắc chắn đào lửa r,vi,31,9,True,2025-10-26T23:04:07.676814
Ugxkrtu6Fwa1gQOKGOF4AaABAg.AOD7QXkCLp5AODYS_W6iqD,qd3t_JSQXWo,YouTube,@LoanNguyen-rc7rm,UCNDRzZxELIfyW59XuzpeuUA,"Khung cảnh thật sự rất đẹp . Chúc KHOAI có 1 chuyến đi nhiều vui vẻ, Bình An .",2025-10-13T13:11:46Z,6,0,,,2025-10-26T23:04:07.563279,True,Ugxkrtu6Fwa1gQOKGOF4AaABAg,"khung cảnh thật sự rất đẹp . chúc khoai 1 chuyến đi nhiều vui vẻ, bình an .",vi,78,19,True,2025-10-26T23:04:07.676814
Ugzw-xqcG6H9zita6th4AaABAg.AODD-D6jMxFAOE0dQU1a5-,qd3t_JSQXWo,YouTube,@VanNguyen-mr2hy,UCwlDNYoFf5cENW6zd1SF2Pw,Tui coi anh Khoai cũng vì ảnh á kkk❤,2025-10-13T17:35:32Z,5,0,,,2025-10-26T23:04:07.563279,True,Ugzw-xqcG6H9zita6th4AaABAg,tui coi khoai cũng vì ảnh á kkk❤,vi,36,9,True,2025-10-26T23:04:07.676814
